ecrivain,ecrivainLabel,nationaliteLabel,dateNaissance,dateMort,lieuNaissanceLabel,lieuDecesLabel,GeolocLieuNaissance,GeolocLieuDeces
http://www.wikidata.org/entity/Q229226,Elizabeth Gaskell,Royaume-Uni de Grande-Bretagne et d'Irlande,1810-09-29T00:00:00Z,1865-11-12T00:00:00Z,Londres,Alton (Hampshire),Point(-0.1275 51.507222222),Point(-0.9769 51.1498)
http://www.wikidata.org/entity/Q227099,Zoé Oldenbourg,Empire russe,1916-03-31T00:00:00Z,2002-11-08T00:00:00Z,Saint-Pétersbourg,Boulogne-Billancourt,Point(30.316666666 59.95),Point(2.241388888 48.835277777)
http://www.wikidata.org/entity/Q242095,Dino Buzzati,Italie,1906-10-16T00:00:00Z,1972-01-28T00:00:00Z,Belluno,Milan,Point(12.215561111 46.140830555),Point(9.190336 45.464161)
http://www.wikidata.org/entity/Q242130,Bohumil Hrabal,République tchèque,1914-03-28T00:00:00Z,1997-02-03T00:00:00Z,Brno,Prague,Point(16.608333333 49.195277777),Point(14.421388888 50.088611111)
http://www.wikidata.org/entity/Q245787,Vasile Vasilache,Union des républiques socialistes soviétiques,1926-07-04T00:00:00Z,2008-07-08T00:00:00Z,Unțești,Chișinău,Point(27.9075 47.227777777),Point(28.8575 47.005555555)
http://www.wikidata.org/entity/Q239652,Boulat Okoudjava,Russie,1924-05-09T00:00:00Z,1997-06-12T00:00:00Z,Moscou,Paris,Point(37.617777777 55.755833333),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q241903,Jacqueline Susann,États-Unis,1918-08-20T00:00:00Z,1974-09-21T00:00:00Z,Philadelphie,New York,Point(-75.163333333 39.953055555),Point(-73.94 40.67)
http://www.wikidata.org/entity/Q237833,George Santayana,Espagne,1863-12-16T00:00:00Z,1952-09-26T00:00:00Z,rue San Bernardo,Rome,Point(-3.707219444 40.425722222),Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q229480,Willa Cather,États-Unis,1873-12-07T00:00:00Z,1947-04-24T00:00:00Z,Gore,Manhattan,Point(-78.3319 39.2639),Point(-73.994166666 40.728333333)
http://www.wikidata.org/entity/Q244390,Ken Kesey,États-Unis,1935-09-17T00:00:00Z,2001-11-10T00:00:00Z,La Junta,Eugene,Point(-103.548 37.9814),Point(-123.085555555 44.051944444)
http://www.wikidata.org/entity/Q221843,Ed Wood,États-Unis,1924-10-10T00:00:00Z,1978-12-10T00:00:00Z,Poughkeepsie,Hollywood,Point(-73.930555555 41.705277777),Point(-118.333333333 34.1)
http://www.wikidata.org/entity/Q238140,Jean Webster,États-Unis,1876-07-24T00:00:00Z,1916-06-11T00:00:00Z,État de New York,New York,Point(-75.0 43.0),Point(-73.94 40.67)
http://www.wikidata.org/entity/Q220480,Zora Neale Hurston,États-Unis,1891-01-07T00:00:00Z,1960-01-28T00:00:00Z,Notasulga,Fort Pierce,Point(-85.667631 32.560821),Point(-80.335555555 27.438888888)
http://www.wikidata.org/entity/Q234663,Mercè Rodoreda,Espagne,1908-10-10T00:00:00Z,1983-04-13T00:00:00Z,Barcelone,Gérone,Point(2.176944444 41.3825),Point(2.816666666 41.983333333)
http://www.wikidata.org/entity/Q245257,William Styron,États-Unis,1925-06-11T00:00:00Z,2006-11-01T00:00:00Z,Newport News,Martha's Vineyard,Point(-76.484444444 37.070833333),Point(-70.616666666 41.4)
http://www.wikidata.org/entity/Q239652,Boulat Okoudjava,Union des républiques socialistes soviétiques,1924-05-09T00:00:00Z,1997-06-12T00:00:00Z,Moscou,Paris,Point(37.617777777 55.755833333),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q234721,Djuna Barnes,États-Unis,1892-06-12T00:00:00Z,1982-06-18T00:00:00Z,Q3453220,New York,Point(-74.013898 41.442589),Point(-73.94 40.67)
http://www.wikidata.org/entity/Q220883,Poul Anderson,États-Unis,1926-11-25T00:00:00Z,2001-07-31T00:00:00Z,Bristol,Orinda,Point(-74.85183 40.10067),Point(-122.179722222 37.882777777)
http://www.wikidata.org/entity/Q220078,Kingsley Amis,Royaume-Uni,1922-04-16T00:00:00Z,1995-10-22T00:00:00Z,Q5125864,Londres,Point(-0.138 51.457),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q228546,Alphonse Daudet,France,1840-05-13T00:00:00Z,1897-12-16T00:00:00Z,Nîmes,Paris,Point(4.36 43.836944444),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q246303,Anthony Boucher,États-Unis,1911-08-21T00:00:00Z,1968-04-29T00:00:00Z,Oakland,Oakland,Point(-122.25 37.8),Point(-122.25 37.8)
http://www.wikidata.org/entity/Q232109,Mary Astor,États-Unis,1906-05-03T00:00:00Z,1987-09-25T00:00:00Z,Quincy,Woodland Hills,Point(-91.388611111 39.932222222),Point(-118.605 34.16833)
http://www.wikidata.org/entity/Q242423,Maria Dąbrowska,Pologne,1889-10-06T00:00:00Z,1965-05-19T00:00:00Z,Kalisz,Varsovie,Point(18.08 51.7575),Point(21.033333333 52.216666666)
http://www.wikidata.org/entity/Q236958,Katherine Anne Porter,États-Unis,1890-05-15T00:00:00Z,1980-09-18T00:00:00Z,New York,Silver Spring,Point(-73.94 40.67),Point(-77.019004 39.004242)
http://www.wikidata.org/entity/Q230591,Carson McCullers,États-Unis,1917-02-19T00:00:00Z,1967-09-29T00:00:00Z,Columbus,Nyack,Point(-84.940277777 32.492222222),Point(-73.9225 41.0925)
http://www.wikidata.org/entity/Q234530,Emma Orczy,Royaume-Uni,1865-09-23T00:00:00Z,1947-11-12T00:00:00Z,Tarnaörs,Henley-on-Thames,Point(20.056 47.598),Point(-0.902777777 51.536111111)
http://www.wikidata.org/entity/Q239910,Shirley Jackson,États-Unis,1916-12-14T00:00:00Z,1965-08-08T00:00:00Z,San Francisco,North Bennington,Point(-122.433333 37.766667),Point(-73.243056 42.93)
http://www.wikidata.org/entity/Q228801,Colleen McCullough,Australie,1937-06-01T00:00:00Z,2015-01-29T00:00:00Z,Wellington,île Norfolk,Point(148.933333333 -32.55),Point(167.949722222 -29.033333333)
http://www.wikidata.org/entity/Q224029,André Maurois,France,1885-07-26T00:00:00Z,1967-10-09T00:00:00Z,Elbeuf,Neuilly-sur-Seine,Point(1.008333333 49.285833333),Point(2.2675 48.887222222)
http://www.wikidata.org/entity/Q245257,William Styron,États-Unis,1925-06-11T00:00:00Z,2006-11-01T00:00:00Z,Newport News,Martha's Vineyard,Point(-76.46965 37.08339),Point(-70.616666666 41.4)
http://www.wikidata.org/entity/Q233898,Sherwood Anderson,États-Unis,1876-09-13T00:00:00Z,1941-03-08T00:00:00Z,Camden,Colón,Point(-84.6489 39.6308),Point(-79.900419444 9.359752777)
http://www.wikidata.org/entity/Q227099,Zoé Oldenbourg,France,1916-03-31T00:00:00Z,2002-11-08T00:00:00Z,Saint-Pétersbourg,Boulogne-Billancourt,Point(30.316666666 59.95),Point(2.241388888 48.835277777)
http://www.wikidata.org/entity/Q237575,Maria Edgeworth,Irlande,1767-01-01T00:00:00Z,1849-05-22T00:00:00Z,Oxfordshire,Irlande,Point(-1.28 51.75),Point(-8.0 53.0)
http://www.wikidata.org/entity/Q220883,Poul Anderson,États-Unis,1926-11-25T00:00:00Z,2001-07-31T00:00:00Z,Bristol,Orinda,Point(-74.8514 40.1033),Point(-122.179722222 37.882777777)
http://www.wikidata.org/entity/Q220980,Pío Baroja,Espagne,1872-12-28T00:00:00Z,1956-10-30T00:00:00Z,Saint-Sébastien,Madrid,Point(-1.98 43.32),Point(-3.691944444 40.418888888)
http://www.wikidata.org/entity/Q245787,Vasile Vasilache,Moldavie,1926-07-04T00:00:00Z,2008-07-08T00:00:00Z,Unțești,Chișinău,Point(27.9075 47.227777777),Point(28.8575 47.005555555)
http://www.wikidata.org/entity/Q234289,Halidé Edip Adïvar,Turquie,1884-01-01T00:00:00Z,1964-01-09T00:00:00Z,Istanbul,Istanbul,Point(28.960277777 41.01),Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q237095,Madeleine de Scudéry,France,1607-11-15T00:00:00Z,1701-06-02T00:00:00Z,Le Havre,Paris,Point(0.108055555 49.494166666),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q225554,Henrik Pontoppidan,Danemark,1857-07-24T00:00:00Z,1943-08-21T00:00:00Z,Fredericia,Copenhague,Point(9.759722222 55.564444444),Point(12.568888888 55.676111111)
http://www.wikidata.org/entity/Q235354,Mary Renault,Afrique du Sud,1905-09-04T00:00:00Z,1983-12-13T00:00:00Z,Londres,Le Cap,Point(-0.1275 51.507222222),Point(18.425 -33.925)
http://www.wikidata.org/entity/Q239910,Shirley Jackson,États-Unis,1916-12-14T00:00:00Z,1965-09-08T00:00:00Z,San Francisco,North Bennington,Point(-122.433333 37.766667),Point(-73.243056 42.93)
http://www.wikidata.org/entity/Q231886,Aphra Behn,Royaume-Uni,1640-07-10T00:00:00Z,1689-04-16T00:00:00Z,Kent,Londres,Point(0.73 51.19),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q231944,Ann Radcliffe,Royaume de Grande Bretagne,1764-07-09T00:00:00Z,1823-02-07T00:00:00Z,Londres,Londres,Point(-0.1275 51.507222222),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q239739,Octavia E. Butler,États-Unis,1947-06-22T00:00:00Z,2006-02-24T00:00:00Z,Pasadena,Lake Forest Park,Point(-118.131944444 34.156111111),Point(-122.289722222 47.756666666)
http://www.wikidata.org/entity/Q237514,Laura Ingalls Wilder,États-Unis,1867-02-07T00:00:00Z,1957-02-10T00:00:00Z,Wisconsin,Missouri,Point(-89.5 44.5),Point(-92.5 38.5)
http://www.wikidata.org/entity/Q234579,Flannery O'Connor,États-Unis,1925-03-25T00:00:00Z,1964-08-03T00:00:00Z,Savannah,comté de Baldwin,Point(-81.103888888 32.050833333),Point(-83.25 33.07)
http://www.wikidata.org/entity/Q233046,Anne McCaffrey,Irlande,1926-04-01T00:00:00Z,2011-11-21T00:00:00Z,Cambridge,Comté de Wicklow,Point(-71.106111111 42.375),Point(-6.416666666 53.0)
http://www.wikidata.org/entity/Q222744,César Vallejo,Pérou,1892-03-16T00:00:00Z,1938-04-15T00:00:00Z,Santiago de Chuco,Paris,Point(-78.17831944 -8.15021667),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q235899,Andre Norton,États-Unis,1912-02-17T00:00:00Z,2005-03-17T00:00:00Z,Cleveland,Murfreesboro,Point(-81.669722222 41.482222222),Point(-86.392078 35.846143)
http://www.wikidata.org/entity/Q242530,Catherine Lucille Moore,États-Unis,1911-01-24T00:00:00Z,1987-04-04T00:00:00Z,Indianapolis,Hollywood,Point(-86.158055555 39.767777777),Point(-118.333333333 34.1)
http://www.wikidata.org/entity/Q221957,Eiji Yoshikawa,Japon,1892-08-11T00:00:00Z,1962-09-07T00:00:00Z,Préfecture de Kanagawa,Tokyo,Point(139.642344444 35.447508333),Point(139.774444 35.683889)
http://www.wikidata.org/entity/Q234392,Ngaio Marsh,Nouvelle-Zélande,1895-04-23T00:00:00Z,1982-02-18T00:00:00Z,Christchurch,Christchurch,Point(172.620277777 -43.53),Point(172.620277777 -43.53)
http://www.wikidata.org/entity/Q240253,Theodore Sturgeon,États-Unis,1918-02-26T00:00:00Z,1985-05-08T00:00:00Z,New York,Eugene,Point(-73.94 40.67),Point(-123.085555555 44.051944444)
http://www.wikidata.org/entity/Q228901,Pamela Lyndon Travers,Australie,1899-08-09T00:00:00Z,1996-04-23T00:00:00Z,Maryborough,Londres,Point(152.701944444 -25.5375),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q237090,Madame de La Fayette,France,1634-03-18T00:00:00Z,1693-05-25T00:00:00Z,Paris,Paris,Point(2.351827777 48.856577777),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q246953,Robert Hugh Benson,Royaume-Uni de Grande-Bretagne et d'Irlande,1871-11-18T00:00:00Z,1914-10-19T00:00:00Z,Wellington College,Salford,Point(-0.8067 51.3643),Point(-2.293055555 53.482777777)
http://www.wikidata.org/entity/Q235644,Georgiana Cavendish,Royaume-Uni,1757-06-07T00:00:00Z,1806-03-30T00:00:00Z,Althorp,Londres,Point(-1.00207 52.2802),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q221917,Val Lewton,Ukraine,1904-05-07T00:00:00Z,1951-03-14T00:00:00Z,Yalta,Hollywood,Point(34.155277777 44.499444444),Point(-118.333333333 34.1)
http://www.wikidata.org/entity/Q235403,Ana María Matute,Espagne,1925-07-26T00:00:00Z,2011-06-25T00:00:00Z,Tarragone,Barcelone,Point(1.24532 41.11868),Point(2.176944444 41.3825)
http://www.wikidata.org/entity/Q236630,Marcel Pagnol,France,1895-02-28T00:00:00Z,1974-04-18T00:00:00Z,Aubagne,Paris,Point(5.570833333 43.290833333),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q221917,Val Lewton,États-Unis,1904-05-07T00:00:00Z,1951-03-14T00:00:00Z,Yalta,Hollywood,Point(34.155277777 44.499444444),Point(-118.333333333 34.1)
http://www.wikidata.org/entity/Q247473,Charles Reade,Royaume-Uni de Grande-Bretagne et d'Irlande,1814-06-08T00:00:00Z,1884-04-11T00:00:00Z,Ipsden,Londres,Point(-1.083 51.566),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q238702,Brian Aldiss,Royaume-Uni,1925-08-18T00:00:00Z,2017-08-19T00:00:00Z,Dereham,Oxford,Point(0.940444444 52.682197222),Point(-1.257777777 51.751944444)
http://www.wikidata.org/entity/Q222791,Ennio Flaiano,Italie,1910-03-05T00:00:00Z,1972-11-20T00:00:00Z,Pescara,Rome,Point(14.214188888 42.464277777),Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q237242,Beryl Bainbridge,Royaume-Uni,1932-11-21T00:00:00Z,2010-07-02T00:00:00Z,Liverpool,Londres,Point(-3.0 53.416666666),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q236469,H.D.,États-Unis,1886-09-10T00:00:00Z,1961-09-27T00:00:00Z,Bethlehem,Zurich,Point(-75.375555555 40.626111111),Point(8.54 47.378611111)
http://www.wikidata.org/entity/Q241470,Cécile de Tormay,Hongrie,1876-10-08T00:00:00Z,1937-04-02T00:00:00Z,Budapest,Mátraháza,Point(19.040833333 47.498333333),Point(19.98333333 47.86666667)
http://www.wikidata.org/entity/Q234865,Sue Grafton,États-Unis,1940-04-24T00:00:00Z,2017-12-28T00:00:00Z,Louisville,Santa Barbara,Point(-85.760277777 38.254166666),Point(-119.714166666 34.425833333)
http://www.wikidata.org/entity/Q235308,Elizabeth Bowen,Irlande,1899-06-07T00:00:00Z,1973-02-22T00:00:00Z,Dublin,Londres,Point(-6.265833333 53.3425),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q230598,Jean Rhys,Dominique,1890-08-24T00:00:00Z,1979-05-14T00:00:00Z,Roseau,Exeter,Point(-61.383333333 15.3),Point(-3.533108333 50.721538888)
http://www.wikidata.org/entity/Q234519,Angela Carter,Royaume-Uni,1940-05-07T00:00:00Z,1992-02-16T00:00:00Z,Eastbourne,Londres,Point(0.286111 50.766389),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q241215,Janet Frame,Nouvelle-Zélande,1924-08-28T00:00:00Z,2004-01-29T00:00:00Z,Dunedin,Dunedin,Point(170.5 -45.866666666),Point(170.5 -45.866666666)
http://www.wikidata.org/entity/Q228901,Pamela Lyndon Travers,Royaume-Uni,1899-08-09T00:00:00Z,1996-04-23T00:00:00Z,Maryborough,Londres,Point(152.701944444 -25.5375),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q241398,Andrea Dworkin,États-Unis,1946-09-26T00:00:00Z,2005-04-09T00:00:00Z,Camden,Washington,Point(-75.1066 39.9368),Point(-77.036666666 38.895)
http://www.wikidata.org/entity/Q233956,Muriel Spark,Royaume-Uni,1918-02-01T00:00:00Z,2006-04-13T00:00:00Z,Édimbourg,Florence,Point(-3.198888888 55.95),Point(11.254166666 43.771388888)
http://www.wikidata.org/entity/Q232260,Ruth Rendell,Royaume-Uni,1930-02-17T00:00:00Z,2015-05-02T00:00:00Z,Londres,Londres,Point(-0.1275 51.507222222),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q235354,Mary Renault,Royaume-Uni,1905-09-04T00:00:00Z,1983-12-13T00:00:00Z,Londres,Le Cap,Point(-0.1275 51.507222222),Point(18.425 -33.925)
http://www.wikidata.org/entity/Q224113,Robert Ludlum,États-Unis,1927-05-25T00:00:00Z,2001-03-12T00:00:00Z,New York,Naples,Point(-73.94 40.67),Point(-81.798611111 26.153055555)
http://www.wikidata.org/entity/Q222708,Patrick Dennis,États-Unis,1921-05-18T00:00:00Z,1976-11-06T00:00:00Z,Evanston,New York,Point(-87.6900587 42.0411414),Point(-73.94 40.67)
http://www.wikidata.org/entity/Q242423,Maria Dąbrowska,Pologne,1889-10-06T00:00:00Z,1965-05-19T00:00:00Z,Russów,Varsovie,Point(18.08333 51.85),Point(21.033333333 52.216666666)
http://www.wikidata.org/entity/Q233046,Anne McCaffrey,États-Unis,1926-04-01T00:00:00Z,2011-11-21T00:00:00Z,Cambridge,Comté de Wicklow,Point(-71.106111111 42.375),Point(-6.416666666 53.0)
http://www.wikidata.org/entity/Q242571,Elizabeth Goudge,Royaume-Uni,1900-04-24T00:00:00Z,1984-04-01T00:00:00Z,Wells,Rotherfield Peppard,Point(-2.650833333 51.209166666),Point(-0.957 51.528)
http://www.wikidata.org/entity/Q236236,Oliver Goldsmith,Royaume d'Irlande,1728-11-10T00:00:00Z,1774-04-04T00:00:00Z,Comté de Roscommon,Londres,Point(-8.25 53.75),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q219910,Pierre Boulle,France,1912-02-20T00:00:00Z,1994-01-30T00:00:00Z,Avignon,Paris,Point(4.808333333 43.948611111),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q234928,James Tiptree,États-Unis,1915-08-24T00:00:00Z,1987-05-19T00:00:00Z,Chicago,McLean,Point(-87.65 41.9),Point(-77.175277777 38.928333333)
http://www.wikidata.org/entity/Q237639,Radclyffe Hall,Royaume-Uni,1880-08-12T00:00:00Z,1943-10-07T00:00:00Z,Bournemouth,Londres,Point(-1.88 50.72),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q237196,Henry Rider Haggard,Royaume-Uni,1856-06-22T00:00:00Z,1925-05-14T00:00:00Z,Norfolk,Londres,Point(1.0 52.666666666),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q229226,Elizabeth Gaskell,Royaume-Uni de Grande-Bretagne et d'Irlande,1810-09-29T00:00:00Z,1865-11-12T00:00:00Z,Chelsea,Alton (Hampshire),Point(-0.1684 51.4875),Point(-0.9769 51.1498)
http://www.wikidata.org/entity/Q242166,Marianne Fredriksson,Suède,1927-03-28T00:00:00Z,2007-02-11T00:00:00Z,Göteborg,Österskär,Point(11.980966694 57.671706102),Point(18.310555555 59.461388888)
http://www.wikidata.org/entity/Q235955,Clarice Lispector,Brésil,1920-12-10T00:00:00Z,1977-12-09T00:00:00Z,Tchéchelnik,Rio de Janeiro,Point(29.362222222 48.212222222),Point(-43.196388888 -22.908333333)
http://www.wikidata.org/entity/Q235965,Barbara Cartland,Royaume-Uni,1901-07-09T00:00:00Z,2000-05-21T00:00:00Z,Edgbaston,Hatfield,Point(-1.919047222 52.45805),Point(-0.228 51.762)
http://www.wikidata.org/entity/Q235759,Ruth Prawer Jhabvala,Royaume-Uni,1927-05-07T00:00:00Z,2013-04-03T00:00:00Z,Cologne,New York,Point(6.957777777 50.942222222),Point(-73.94 40.67)
http://www.wikidata.org/entity/Q235665,Caroline Lamb,Royaume-Uni,1785-11-13T00:00:00Z,1828-01-26T00:00:00Z,Dorset,Londres,Point(-2.333333333 50.833333333),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q236829,Diana Wynne Jones,Royaume-Uni,1934-08-16T00:00:00Z,2011-03-26T00:00:00Z,Londres,Bristol,Point(-0.1275 51.507222222),Point(-2.583333333 51.45)
http://www.wikidata.org/entity/Q237833,George Santayana,Espagne,1863-12-16T00:00:00Z,1952-09-26T00:00:00Z,Madrid,Rome,Point(-3.691944444 40.418888888),Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q266337,Jean Desmarets de Saint-Sorlin,France,1595-01-01T00:00:00Z,1676-10-28T00:00:00Z,Paris,Paris,Point(2.351827777 48.856577777),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q1253923,Slobodan Novak,Croatie,1924-11-03T00:00:00Z,2016-07-25T00:00:00Z,Split,Zagreb,Point(16.45 43.51),Point(15.95 45.8)
http://www.wikidata.org/entity/Q261521,Josephine Tey,Royaume-Uni,1896-07-25T00:00:00Z,1952-02-13T00:00:00Z,Inverness,Londres,Point(-4.225833333 57.483888888),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q265603,Eva Ibbotson,Royaume-Uni,1925-01-21T00:00:00Z,2010-10-20T00:00:00Z,Vienne,Newcastle upon Tyne,Point(16.373064 48.20833),Point(-1.613333333 54.977777777)
http://www.wikidata.org/entity/Q275175,Witold Gombrowicz,Empire russe,1904-08-04T00:00:00Z,1969-07-24T00:00:00Z,Małoszyce,Vence,Point(21.45083333 50.85416667),Point(7.113611111 43.722777777)
http://www.wikidata.org/entity/Q271111,Mary Stewart,Royaume-Uni,1916-09-17T00:00:00Z,2014-05-10T00:00:00Z,Sunderland,Loch Awe,Point(-1.380277777 54.9),Point(-5.235 56.297777777)
http://www.wikidata.org/entity/Q273873,Virginia Hamilton,États-Unis,1934-03-12T00:00:00Z,2002-02-19T00:00:00Z,Yellow Springs,Dayton,Point(-83.892777777 39.801666666),Point(-84.2 39.766666666)
http://www.wikidata.org/entity/Q259653,Alexandra Ripley,États-Unis,1934-01-08T00:00:00Z,2004-01-10T00:00:00Z,Charleston,Richmond,Point(-79.9325 32.776111111),Point(-77.466666666 37.533333333)
http://www.wikidata.org/entity/Q272706,Georgette Heyer,Royaume-Uni,1902-08-16T00:00:00Z,1974-07-04T00:00:00Z,Wimbledon,Londres,Point(-0.2171 51.4235),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q275146,Pamulaparthi Venkata Narasimha Rao,Raj britannique,1921-06-28T00:00:00Z,2004-12-23T00:00:00Z,Karimnagar,Delhi,Point(79.15 18.43333333),Point(77.216666666 28.666666666)
http://www.wikidata.org/entity/Q260262,Vivian Stuart,Royaume-Uni,1914-01-02T00:00:00Z,1986-08-01T00:00:00Z,Berkshire,Yorkshire,Point(-1.0 51.416666666),Point(-2.0 54.0)
http://www.wikidata.org/entity/Q270715,Gwendolyn Brooks,États-Unis,1917-06-07T00:00:00Z,2000-12-03T00:00:00Z,Topeka,Chicago,Point(-95.683333333 39.033333333),Point(-87.65 41.9)
http://www.wikidata.org/entity/Q270643,Mercedes de Acosta,États-Unis,1893-03-01T00:00:00Z,1968-05-09T00:00:00Z,Paris,New York,Point(2.351827777 48.856577777),Point(-73.94 40.67)
http://www.wikidata.org/entity/Q260879,John Howard Griffin,États-Unis,1920-06-16T00:00:00Z,1980-09-09T00:00:00Z,Dallas,Fort Worth,Point(-96.7975 32.7825),Point(-97.333055555 32.757222222)
http://www.wikidata.org/entity/Q267769,Lajos Zilahy,États-Unis,1891-03-27T00:00:00Z,1974-12-01T00:00:00Z,Salonta,Novi Sad,Point(21.65 46.8),Point(19.831666666 45.264444444)
http://www.wikidata.org/entity/Q258669,Eleanor Farjeon,Royaume-Uni,1881-02-13T00:00:00Z,1965-06-05T00:00:00Z,Londres,Hampstead,Point(-0.1275 51.507222222),Point(-0.1744 51.5541)
http://www.wikidata.org/entity/Q263201,Monique Wittig,France,1935-07-13T00:00:00Z,2003-01-03T00:00:00Z,Dannemarie,Tucson,Point(7.119166666 47.63),Point(-110.926388888 32.221666666)
http://www.wikidata.org/entity/Q267769,Lajos Zilahy,Hongrie,1891-03-27T00:00:00Z,1974-12-01T00:00:00Z,Salonta,Novi Sad,Point(21.65 46.8),Point(19.831666666 45.264444444)
